lluvia,geometry
156.0,"POLYGON ((-71.00284005680699 -36.202105950016715, -71.00284005680699 -36.2470217142227, -70.94894113975981 -36.2470217142227, -70.94894113975981 -36.202105950016715, -71.00284005680699 -36.202105950016715))"
145.0,"POLYGON ((-70.94894113975981 -36.202105950016715, -70.94894113975981 -36.2470217142227, -70.90402537555383 -36.2470217142227, -70.90402537555383 -36.202105950016715, -70.94894113975981 -36.202105950016715))"
118.0,"POLYGON ((-70.90402537555383 -36.202105950016715, -70.90402537555383 -36.2470217142227, -70.85012645850667 -36.2470217142227, -70.85012645850667 -36.202105950016715, -70.90402537555383 -36.202105950016715))"
116.0,"POLYGON ((-70.85012645850667 -36.202105950016715, -70.85012645850667 -36.2470217142227, -70.79622754145949 -36.2470217142227, -70.79622754145949 -36.202105950016715, -70.85012645850667 -36.202105950016715))"
114.0,"POLYGON ((-70.79622754145949 -36.202105950016715, -70.79622754145949 -36.2470217142227, -70.75131177725352 -36.2470217142227, -70.75131177725352 -36.202105950016715, -70.79622754145949 -36.202105950016715))"
131.0,"POLYGON ((-70.75131177725352 -36.202105950016715, -70.75131177725352 -36.2470217142227, -70.69741286020634 -36.2470217142227, -70.69741286020634 -36.202105950016715, -70.75131177725352 -36.202105950016715))"
132.0,"POLYGON ((-70.69741286020634 -36.202105950016715, -70.69741286020634 -36.2470217142227, -70.65249709600037 -36.2470217142227, -70.65249709600037 -36.202105950016715, -70.69741286020634 -36.202105950016715))"
118.0,"POLYGON ((-70.5985981789532 -36.202105950016715, -70.5985981789532 -36.2470217142227, -70.55368241474721 -36.2470217142227, -70.55368241474721 -36.202105950016715, -70.5985981789532 -36.202105950016715))"
102.0,"POLYGON ((-70.55368241474721 -36.202105950016715, -70.55368241474721 -36.2470217142227, -70.49978349770005 -36.2470217142227, -70.49978349770005 -36.202105950016715, -70.55368241474721 -36.202105950016715))"
104.0,"POLYGON ((-70.49978349770005 -36.202105950016715, -70.49978349770005 -36.2470217142227, -70.44588458065287 -36.2470217142227, -70.44588458065287 -36.202105950016715, -70.49978349770005 -36.202105950016715))"
99.0,"POLYGON ((-70.44588458065287 -36.202105950016715, -70.44588458065287 -36.2470217142227, -70.4009688164469 -36.2470217142227, -70.4009688164469 -36.202105950016715, -70.44588458065287 -36.202105950016715))"
85.0,"POLYGON ((-70.4009688164469 -36.202105950016715, -70.4009688164469 -36.2470217142227, -70.34706989939973 -36.2470217142227, -70.34706989939973 -36.202105950016715, -70.4009688164469 -36.202105950016715))"
80.0,"POLYGON ((-70.34706989939973 -36.202105950016715, -70.34706989939973 -36.2470217142227, -70.31113728803496 -36.2470217142227, -70.31113728803496 -36.202105950016715, -70.34706989939973 -36.202105950016715))"
31.0,"POLYGON ((-72.79048747220483 -36.2470217142227, -72.79048747220483 -36.30092063126987, -72.70065594379288 -36.30092063126987, -72.70065594379288 -36.2470217142227, -72.79048747220483 -36.2470217142227))"
37.0,"POLYGON ((-72.70065594379288 -36.2470217142227, -72.70065594379288 -36.30092063126987, -72.6467570267457 -36.30092063126987, -72.6467570267457 -36.2470217142227, -72.70065594379288 -36.2470217142227))"
47.0,"POLYGON ((-72.6467570267457 -36.2470217142227, -72.6467570267457 -36.30092063126987, -72.60184126253974 -36.30092063126987, -72.60184126253974 -36.2470217142227, -72.6467570267457 -36.2470217142227))"
58.0,"POLYGON ((-72.50302658128659 -36.2470217142227, -72.50302658128659 -36.30092063126987, -72.44912766423941 -36.30092063126987, -72.44912766423941 -36.2470217142227, -72.50302658128659 -36.2470217142227))"
55.0,"POLYGON ((-72.40421190003343 -36.148207032969545, -72.35031298298627 -36.148207032969545, -72.35031298298627 -36.2470217142227, -72.40421190003343 -36.2470217142227, -72.40421190003343 -36.30092063126987, -72.44912766423941 -36.30092063126987, -72.44912766423941 -36.2470217142227, -72.40421190003343 -36.2470217142227, -72.40421190003343 -36.148207032969545))"
53.0,"POLYGON ((-72.40421190003343 -36.2470217142227, -72.40421190003343 -36.30092063126987, -72.35031298298627 -36.30092063126987, -72.35031298298627 -36.2470217142227, -72.40421190003343 -36.2470217142227))"
52.0,"POLYGON ((-72.35031298298627 -36.2470217142227, -72.35031298298627 -36.30092063126987, -72.29641406593909 -36.30092063126987, -72.29641406593909 -36.2470217142227, -72.35031298298627 -36.2470217142227))"
53.0,"POLYGON ((-72.29641406593909 -36.2470217142227, -72.29641406593909 -36.30092063126987, -72.25149830173312 -36.30092063126987, -72.25149830173312 -36.2470217142227, -72.29641406593909 -36.2470217142227))"
58.0,"POLYGON ((-72.15268362047998 -36.202105950016715, -72.0987847034328 -36.202105950016715, -72.0987847034328 -36.2470217142227, -72.15268362047998 -36.2470217142227, -72.15268362047998 -36.30092063126987, -72.19759938468594 -36.30092063126987, -72.19759938468594 -36.2470217142227, -72.15268362047998 -36.2470217142227, -72.15268362047998 -36.202105950016715))"
52.0,"POLYGON ((-72.15268362047998 -36.2470217142227, -72.15268362047998 -36.30092063126987, -72.0987847034328 -36.30092063126987, -72.0987847034328 -36.2470217142227, -72.15268362047998 -36.2470217142227))"
49.0,"POLYGON ((-72.0987847034328 -36.2470217142227, -72.0987847034328 -36.30092063126987, -72.05386893922682 -36.30092063126987, -72.05386893922682 -36.2470217142227, -72.0987847034328 -36.2470217142227))"
51.0,"POLYGON ((-72.05386893922682 -36.2470217142227, -72.05386893922682 -36.30092063126987, -71.99997002217965 -36.30092063126987, -71.99997002217965 -36.2470217142227, -72.05386893922682 -36.2470217142227))"
54.0,"POLYGON ((-71.99997002217965 -36.2470217142227, -71.99997002217965 -36.30092063126987, -71.94607110513248 -36.30092063126987, -71.94607110513248 -36.2470217142227, -71.99997002217965 -36.2470217142227))"
57.0,"POLYGON ((-71.94607110513248 -36.2470217142227, -71.94607110513248 -36.30092063126987, -71.90115534092651 -36.30092063126987, -71.90115534092651 -36.2470217142227, -71.94607110513248 -36.2470217142227))"
55.0,"POLYGON ((-71.90115534092651 -36.2470217142227, -71.90115534092651 -36.30092063126987, -71.84725642387933 -36.30092063126987, -71.84725642387933 -36.2470217142227, -71.90115534092651 -36.2470217142227))"
58.0,"POLYGON ((-71.84725642387933 -36.2470217142227, -71.84725642387933 -36.30092063126987, -71.80234065967336 -36.30092063126987, -71.80234065967336 -36.2470217142227, -71.84725642387933 -36.2470217142227))"
63.0,"POLYGON ((-71.80234065967336 -36.2470217142227, -71.80234065967336 -36.30092063126987, -71.74844174262618 -36.30092063126987, -71.74844174262618 -36.2470217142227, -71.80234065967336 -36.2470217142227))"
67.0,"POLYGON ((-71.74844174262618 -36.2470217142227, -71.74844174262618 -36.30092063126987, -71.7035259784202 -36.30092063126987, -71.7035259784202 -36.2470217142227, -71.74844174262618 -36.2470217142227))"
78.0,"POLYGON ((-71.7035259784202 -36.2470217142227, -71.7035259784202 -36.30092063126987, -71.64962706137304 -36.30092063126987, -71.64962706137304 -36.2470217142227, -71.7035259784202 -36.2470217142227))"
85.0,"POLYGON ((-71.64962706137304 -36.2470217142227, -71.64962706137304 -36.30092063126987, -71.59572814432586 -36.30092063126987, -71.59572814432586 -36.2470217142227, -71.64962706137304 -36.2470217142227))"
89.0,"POLYGON ((-71.59572814432586 -36.2470217142227, -71.59572814432586 -36.30092063126987, -71.5508123801199 -36.30092063126987, -71.5508123801199 -36.2470217142227, -71.59572814432586 -36.2470217142227))"
87.0,"POLYGON ((-71.5508123801199 -36.2470217142227, -71.5508123801199 -36.30092063126987, -71.49691346307272 -36.30092063126987, -71.49691346307272 -36.2470217142227, -71.5508123801199 -36.2470217142227))"
92.0,"POLYGON ((-71.49691346307272 -36.2470217142227, -71.49691346307272 -36.30092063126987, -71.45199769886675 -36.30092063126987, -71.45199769886675 -36.2470217142227, -71.49691346307272 -36.2470217142227))"
104.0,"POLYGON ((-71.45199769886675 -36.2470217142227, -71.45199769886675 -36.30092063126987, -71.39809878181957 -36.30092063126987, -71.39809878181957 -36.2470217142227, -71.45199769886675 -36.2470217142227))"
113.0,"POLYGON ((-71.3531830176136 -36.2470217142227, -71.3531830176136 -36.30092063126987, -71.25436833636044 -36.30092063126987, -71.25436833636044 -36.2470217142227, -71.3531830176136 -36.2470217142227))"
132.0,"POLYGON ((-71.20046941931328 -36.202105950016715, -71.1465705022661 -36.202105950016715, -71.1465705022661 -36.2470217142227, -71.20046941931328 -36.2470217142227, -71.20046941931328 -36.30092063126987, -71.25436833636044 -36.30092063126987, -71.25436833636044 -36.2470217142227, -71.20046941931328 -36.2470217142227, -71.20046941931328 -36.202105950016715))"
142.0,"POLYGON ((-71.20046941931328 -36.2470217142227, -71.20046941931328 -36.30092063126987, -71.1465705022661 -36.30092063126987, -71.1465705022661 -36.2470217142227, -71.20046941931328 -36.2470217142227))"
148.0,"POLYGON ((-71.1465705022661 -36.2470217142227, -71.1465705022661 -36.30092063126987, -71.10165473806013 -36.30092063126987, -71.10165473806013 -36.2470217142227, -71.1465705022661 -36.2470217142227))"
142.0,"POLYGON ((-71.10165473806013 -36.2470217142227, -71.10165473806013 -36.30092063126987, -71.04775582101296 -36.30092063126987, -71.04775582101296 -36.2470217142227, -71.10165473806013 -36.2470217142227))"
140.0,"POLYGON ((-71.04775582101296 -36.2470217142227, -71.04775582101296 -36.30092063126987, -71.00284005680699 -36.30092063126987, -71.00284005680699 -36.2470217142227, -71.04775582101296 -36.2470217142227))"
167.0,"POLYGON ((-71.00284005680699 -36.2470217142227, -71.00284005680699 -36.30092063126987, -70.94894113975981 -36.30092063126987, -70.94894113975981 -36.2470217142227, -71.00284005680699 -36.2470217142227))"
153.0,"POLYGON ((-70.94894113975981 -36.2470217142227, -70.94894113975981 -36.30092063126987, -70.90402537555383 -36.30092063126987, -70.90402537555383 -36.2470217142227, -70.94894113975981 -36.2470217142227))"
131.0,"POLYGON ((-70.90402537555383 -36.2470217142227, -70.90402537555383 -36.30092063126987, -70.85012645850667 -36.30092063126987, -70.85012645850667 -36.2470217142227, -70.90402537555383 -36.2470217142227))"
128.0,"POLYGON ((-70.85012645850667 -36.2470217142227, -70.85012645850667 -36.30092063126987, -70.79622754145949 -36.30092063126987, -70.79622754145949 -36.2470217142227, -70.85012645850667 -36.2470217142227))"
120.0,"POLYGON ((-70.79622754145949 -36.2470217142227, -70.79622754145949 -36.30092063126987, -70.75131177725352 -36.30092063126987, -70.75131177725352 -36.2470217142227, -70.79622754145949 -36.2470217142227))"
124.0,"POLYGON ((-70.75131177725352 -36.2470217142227, -70.75131177725352 -36.30092063126987, -70.69741286020634 -36.30092063126987, -70.69741286020634 -36.2470217142227, -70.75131177725352 -36.2470217142227))"
127.0,"POLYGON ((-70.65249709600037 -36.202105950016715, -70.5985981789532 -36.202105950016715, -70.5985981789532 -36.2470217142227, -70.65249709600037 -36.2470217142227, -70.65249709600037 -36.30092063126987, -70.69741286020634 -36.30092063126987, -70.69741286020634 -36.2470217142227, -70.65249709600037 -36.2470217142227, -70.65249709600037 -36.202105950016715))"
126.0,"POLYGON ((-70.65249709600037 -36.2470217142227, -70.65249709600037 -36.30092063126987, -70.5985981789532 -36.30092063126987, -70.5985981789532 -36.2470217142227, -70.65249709600037 -36.2470217142227))"
125.0,"POLYGON ((-70.5985981789532 -36.2470217142227, -70.5985981789532 -36.30092063126987, -70.55368241474721 -36.30092063126987, -70.55368241474721 -36.2470217142227, -70.5985981789532 -36.2470217142227))"
106.0,"POLYGON ((-70.55368241474721 -36.2470217142227, -70.55368241474721 -36.30092063126987, -70.44588458065287 -36.30092063126987, -70.44588458065287 -36.2470217142227, -70.55368241474721 -36.2470217142227))"
87.0,"POLYGON ((-70.4009688164469 -36.2470217142227, -70.4009688164469 -36.30092063126987, -70.34706989939973 -36.30092063126987, -70.34706989939973 -36.2470217142227, -70.4009688164469 -36.2470217142227))"
73.0,"POLYGON ((-70.34706989939973 -36.2470217142227, -70.34706989939973 -36.30092063126987, -70.31113728803496 -36.30092063126987, -70.31113728803496 -36.2470217142227, -70.34706989939973 -36.2470217142227))"
98.0,"POLYGON ((-70.44588458065287 -36.2470217142227, -70.44588458065287 -36.34583639547584, -70.4009688164469 -36.34583639547584, -70.4009688164469 -36.2470217142227, -70.44588458065287 -36.2470217142227))"
33.0,"POLYGON ((-72.79048747220483 -36.30092063126987, -72.79048747220483 -36.34583639547584, -72.74557170799885 -36.34583639547584, -72.74557170799885 -36.30092063126987, -72.79048747220483 -36.30092063126987))"
32.0,"POLYGON ((-72.74557170799885 -36.30092063126987, -72.74557170799885 -36.34583639547584, -72.70065594379288 -36.34583639547584, -72.70065594379288 -36.30092063126987, -72.74557170799885 -36.30092063126987))"
38.0,"POLYGON ((-72.70065594379288 -36.30092063126987, -72.70065594379288 -36.34583639547584, -72.6467570267457 -36.34583639547584, -72.6467570267457 -36.30092063126987, -72.70065594379288 -36.30092063126987))"
50.0,"POLYGON ((-72.60184126253974 -36.2470217142227, -72.50302658128659 -36.2470217142227, -72.50302658128659 -36.30092063126987, -72.60184126253974 -36.30092063126987, -72.60184126253974 -36.34583639547584, -72.6467570267457 -36.34583639547584, -72.6467570267457 -36.30092063126987, -72.60184126253974 -36.30092063126987, -72.60184126253974 -36.2470217142227))"
58.0,"POLYGON ((-72.60184126253974 -36.30092063126987, -72.60184126253974 -36.34583639547584, -72.54794234549256 -36.34583639547584, -72.54794234549256 -36.30092063126987, -72.60184126253974 -36.30092063126987))"
55.0,"POLYGON ((-72.54794234549256 -36.30092063126987, -72.54794234549256 -36.34583639547584, -72.50302658128659 -36.34583639547584, -72.50302658128659 -36.30092063126987, -72.54794234549256 -36.30092063126987))"
56.0,"POLYGON ((-72.40421190003343 -36.30092063126987, -72.40421190003343 -36.34583639547584, -72.35031298298627 -36.34583639547584, -72.35031298298627 -36.30092063126987, -72.40421190003343 -36.30092063126987))"
56.0,"POLYGON ((-72.19759938468594 -36.30092063126987, -72.19759938468594 -36.34583639547584, -72.15268362047998 -36.34583639547584, -72.15268362047998 -36.30092063126987, -72.19759938468594 -36.30092063126987))"
51.0,"POLYGON ((-72.15268362047998 -36.30092063126987, -72.15268362047998 -36.34583639547584, -72.0987847034328 -36.34583639547584, -72.0987847034328 -36.30092063126987, -72.15268362047998 -36.30092063126987))"
57.0,"POLYGON ((-72.05386893922682 -36.30092063126987, -72.05386893922682 -36.34583639547584, -71.99997002217965 -36.34583639547584, -71.99997002217965 -36.30092063126987, -72.05386893922682 -36.30092063126987))"
66.0,"POLYGON ((-71.94607110513248 -36.30092063126987, -71.94607110513248 -36.34583639547584, -71.90115534092651 -36.34583639547584, -71.90115534092651 -36.30092063126987, -71.94607110513248 -36.30092063126987))"
65.0,"POLYGON ((-71.90115534092651 -36.30092063126987, -71.90115534092651 -36.34583639547584, -71.84725642387933 -36.34583639547584, -71.84725642387933 -36.30092063126987, -71.90115534092651 -36.30092063126987))"
71.0,"POLYGON ((-71.84725642387933 -36.30092063126987, -71.84725642387933 -36.34583639547584, -71.80234065967336 -36.34583639547584, -71.80234065967336 -36.30092063126987, -71.84725642387933 -36.30092063126987))"
70.0,"POLYGON ((-71.80234065967336 -36.30092063126987, -71.80234065967336 -36.34583639547584, -71.74844174262618 -36.34583639547584, -71.74844174262618 -36.30092063126987, -71.80234065967336 -36.30092063126987))"
72.0,"POLYGON ((-71.74844174262618 -36.30092063126987, -71.74844174262618 -36.34583639547584, -71.7035259784202 -36.34583639547584, -71.7035259784202 -36.30092063126987, -71.74844174262618 -36.30092063126987))"
82.0,"POLYGON ((-71.7035259784202 -36.30092063126987, -71.7035259784202 -36.34583639547584, -71.64962706137304 -36.34583639547584, -71.64962706137304 -36.30092063126987, -71.7035259784202 -36.30092063126987))"
86.0,"POLYGON ((-71.64962706137304 -36.30092063126987, -71.64962706137304 -36.34583639547584, -71.59572814432586 -36.34583639547584, -71.59572814432586 -36.30092063126987, -71.64962706137304 -36.30092063126987))"
